2025-12-07 01:32:34,777 - __main__ - INFO - Scraping category page 73: https://pagalnew.com/category/bollywood-mp3-songs/73
2025-12-07 01:32:35,070 - __main__ - INFO -   Found 12 albums on page 73
2025-12-07 01:32:35,071 - __main__ - INFO - Scraping category page 74: https://pagalnew.com/category/bollywood-mp3-songs/74
2025-12-07 01:32:35,380 - __main__ - INFO -   Found 12 albums on page 74
2025-12-07 01:32:35,381 - __main__ - INFO - Scraping category page 75: https://pagalnew.com/category/bollywood-mp3-songs/75
2025-12-07 01:32:35,688 - __main__ - INFO -   Found 12 albums on page 75
2025-12-07 01:32:35,689 - __main__ - INFO - Scraping category page 76: https://pagalnew.com/category/bollywood-mp3-songs/76
2025-12-07 01:32:35,976 - __main__ - INFO -   Found 12 albums on page 76
2025-12-07 01:32:35,977 - __main__ - INFO - Scraping category page 77: https://pagalnew.com/category/bollywood-mp3-songs/77
2025-12-07 01:32:36,400 - __main__ - INFO -   Found 12 albums on page 77
2025-12-07 01:32:36,401 - __main__ - INFO - Scraping category page 78: https://pagalnew.com/category/bollywood-mp3-songs/78
2025-12-07 01:32:36,760 - __main__ - INFO -   Found 12 albums on page 78
2025-12-07 01:32:36,761 - __main__ - INFO - Scraping category page 79: https://pagalnew.com/category/bollywood-mp3-songs/79
2025-12-07 01:32:37,221 - __main__ - INFO -   Found 12 albums on page 79
2025-12-07 01:32:37,222 - __main__ - INFO - Scraping category page 80: https://pagalnew.com/category/bollywood-mp3-songs/80
2025-12-07 01:32:37,576 - __main__ - INFO -   Found 12 albums on page 80
2025-12-07 01:32:37,576 - __main__ - INFO - Scraping category page 81: https://pagalnew.com/category/bollywood-mp3-songs/81
2025-12-07 01:32:37,940 - __main__ - INFO -   Found 12 albums on page 81
2025-12-07 01:32:37,941 - __main__ - INFO - Scraping category page 82: https://pagalnew.com/category/bollywood-mp3-songs/82
2025-12-07 01:32:38,348 - __main__ - INFO -   Found 12 albums on page 82
2025-12-07 01:32:38,349 - __main__ - INFO - Scraping category page 83: https://pagalnew.com/category/bollywood-mp3-songs/83
2025-12-07 01:32:38,747 - __main__ - INFO -   Found 12 albums on page 83
2025-12-07 01:32:38,748 - __main__ - INFO - Scraping category page 84: https://pagalnew.com/category/bollywood-mp3-songs/84
2025-12-07 01:32:39,171 - __main__ - INFO -   Found 12 albums on page 84
2025-12-07 01:32:39,173 - __main__ - INFO - Scraping category page 85: https://pagalnew.com/category/bollywood-mp3-songs/85
2025-12-07 01:32:39,578 - __main__ - INFO -   Found 12 albums on page 85
2025-12-07 01:32:39,579 - __main__ - INFO - Scraping category page 86: https://pagalnew.com/category/bollywood-mp3-songs/86
2025-12-07 01:32:39,939 - __main__ - INFO -   Found 12 albums on page 86
2025-12-07 01:32:39,940 - __main__ - INFO - Scraping category page 87: https://pagalnew.com/category/bollywood-mp3-songs/87
2025-12-07 01:32:40,274 - __main__ - INFO -   Found 12 albums on page 87
2025-12-07 01:32:40,275 - __main__ - INFO - Scraping category page 88: https://pagalnew.com/category/bollywood-mp3-songs/88
2025-12-07 01:32:40,658 - __main__ - INFO -   Found 12 albums on page 88
2025-12-07 01:32:40,658 - __main__ - INFO - Scraping category page 89: https://pagalnew.com/category/bollywood-mp3-songs/89
2025-12-07 01:32:41,008 - __main__ - INFO -   Found 12 albums on page 89
2025-12-07 01:32:41,010 - __main__ - INFO - Scraping category page 90: https://pagalnew.com/category/bollywood-mp3-songs/90
2025-12-07 01:32:41,298 - __main__ - INFO -   Found 12 albums on page 90
2025-12-07 01:32:41,299 - __main__ - INFO - Scraping category page 91: https://pagalnew.com/category/bollywood-mp3-songs/91
2025-12-07 01:32:41,657 - __main__ - INFO -   Found 12 albums on page 91
2025-12-07 01:32:41,657 - __main__ - INFO - Scraping category page 92: https://pagalnew.com/category/bollywood-mp3-songs/92
2025-12-07 01:32:42,024 - __main__ - INFO -   Found 12 albums on page 92
2025-12-07 01:32:42,025 - __main__ - INFO - Scraping category page 93: https://pagalnew.com/category/bollywood-mp3-songs/93
2025-12-07 01:32:42,442 - __main__ - INFO -   Found 12 albums on page 93
2025-12-07 01:32:42,443 - __main__ - INFO - Scraping category page 94: https://pagalnew.com/category/bollywood-mp3-songs/94
2025-12-07 01:32:42,853 - __main__ - INFO -   Found 12 albums on page 94
2025-12-07 01:32:42,854 - __main__ - INFO - Scraping category page 95: https://pagalnew.com/category/bollywood-mp3-songs/95
2025-12-07 01:32:43,138 - __main__ - INFO -   Found 12 albums on page 95
2025-12-07 01:32:43,140 - __main__ - INFO - Scraping category page 96: https://pagalnew.com/category/bollywood-mp3-songs/96
2025-12-07 01:32:43,432 - __main__ - INFO -   Found 12 albums on page 96
2025-12-07 01:32:43,432 - __main__ - INFO - Scraping category page 97: https://pagalnew.com/category/bollywood-mp3-songs/97
2025-12-07 01:32:43,718 - __main__ - INFO -   Found 12 albums on page 97
2025-12-07 01:32:43,719 - __main__ - INFO - Scraping category page 98: https://pagalnew.com/category/bollywood-mp3-songs/98
2025-12-07 01:32:44,010 - __main__ - INFO -   Found 12 albums on page 98
2025-12-07 01:32:44,011 - __main__ - INFO - Scraping category page 99: https://pagalnew.com/category/bollywood-mp3-songs/99
2025-12-07 01:32:44,307 - __main__ - INFO -   Found 12 albums on page 99
2025-12-07 01:32:44,308 - __main__ - INFO - Scraping category page 100: https://pagalnew.com/category/bollywood-mp3-songs/100
2025-12-07 01:32:44,590 - __main__ - INFO -   Found 12 albums on page 100
2025-12-07 01:32:44,591 - __main__ - INFO - Scraping category page 101: https://pagalnew.com/category/bollywood-mp3-songs/101
2025-12-07 01:32:44,873 - __main__ - INFO -   Found 12 albums on page 101
2025-12-07 01:32:44,873 - __main__ - INFO - Scraping category page 102: https://pagalnew.com/category/bollywood-mp3-songs/102
2025-12-07 01:32:45,160 - __main__ - INFO -   Found 12 albums on page 102
2025-12-07 01:32:45,161 - __main__ - INFO - Scraping category page 103: https://pagalnew.com/category/bollywood-mp3-songs/103
2025-12-07 01:32:45,448 - __main__ - INFO -   Found 12 albums on page 103
2025-12-07 01:32:45,449 - __main__ - INFO - Scraping category page 104: https://pagalnew.com/category/bollywood-mp3-songs/104
2025-12-07 01:32:45,743 - __main__ - INFO -   Found 12 albums on page 104
2025-12-07 01:32:45,744 - __main__ - INFO - Scraping category page 105: https://pagalnew.com/category/bollywood-mp3-songs/105
2025-12-07 01:32:46,047 - __main__ - INFO -   Found 12 albums on page 105
